ID Cliente,Abandono,Género,Mayor de 65 años,Tiene Pareja,Tiene Dependientes,Duración del Contrato (meses),Servicio Telefónico,Múltiples Líneas,Servicio de Internet,Seguridad en Línea,Respaldo en Línea,Protección del Dispositivo,Soporte Técnico,TV por Cable,Streaming de Películas,Tipo de Contrato,Facturación Sin Papel,Método de Pago,Costo Mensual,Costo Total,Costo Diario,Rango de Contrato,Cantidad de Servicios Contratados
2359-KLTEK,0,F,False,1,1,41,1,0,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Transferencia bancaria (automático),94.9,3848.0,3.16,41-50,3
2359-KMGLI,1,M,False,0,0,24,1,1,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,80.25,1861.5,2.68,21-30,2
2359-QWQUL,1,F,False,1,0,39,1,0,Fibra Óptica,1,0,1,1,1,1,Anual,1,Tarjeta de crédito (automático),104.7,4134.85,3.49,31-40,5
2360-RDGRO,0,M,False,1,0,65,1,1,Fibra Óptica,1,0,1,0,1,1,Mensual,1,Cheque electrónico,104.25,6812.95,3.48,61-70,5
2361-FJWNO,0,M,False,0,0,40,0,-1,DSL,0,1,0,1,0,0,Anual,0,Tarjeta de crédito (automático),36.0,1382.9,1.2,41-50,2
2361-UPSND,0,F,False,1,0,46,1,0,DSL,1,1,0,1,0,1,Anual,0,Cheque por Correo,70.6,3231.05,2.35,41-50,4
2362-IBOOY,1,M,False,0,0,36,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,84.75,3050.15,2.82,31-40,2
2363-BJLSL,0,M,False,0,0,62,1,0,DSL,0,1,1,1,1,1,Mensual,1,Transferencia bancaria (automático),80.4,4981.15,2.68,61-70,5
2364-UFROM,0,M,False,0,0,30,1,0,DSL,1,1,0,1,1,0,Anual,0,Cheque electrónico,70.4,2044.75,2.35,31-40,4
2368-GAKKQ,0,F,False,0,0,70,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,1,Transferencia bancaria (automático),113.65,7939.25,3.79,71+,7
2369-FEVNO,0,M,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,19.9,19.9,0.66,0-10,0
2369-UAPKZ,1,M,False,0,0,5,1,1,Fibra Óptica,0,1,1,0,1,1,Mensual,0,Cheque por Correo,104.1,541.9,3.47,0-10,5
2371-JQHZZ,0,M,False,1,0,24,1,1,Fibra Óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,93.0,2248.05,3.1,21-30,3
2371-JUNGC,0,M,False,0,0,11,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.25,208.0,0.68,11-20,0
2371-KFUOG,0,M,False,0,0,58,1,0,Fibra Óptica,1,1,0,0,1,1,Anual,0,Transferencia bancaria (automático),99.15,5720.95,3.3,51-60,4
2372-HWUHI,1,M,False,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,44.35,81.25,1.48,0-10,0
2373-NTKOD,0,M,False,0,0,8,1,0,DSL,0,0,0,0,1,1,Mensual,1,Cheque electrónico,66.25,546.45,2.21,0-10,2
2378-HTWFW,0,M,True,0,0,35,1,1,Fibra Óptica,1,0,0,0,0,1,Mensual,0,Tarjeta de crédito (automático),91.0,3180.5,3.03,31-40,3
2378-VTKDH,0,M,True,1,0,65,1,1,Fibra Óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,104.35,6578.55,3.48,61-70,5
2378-YIZKA,0,F,False,1,1,68,1,0,DSL,1,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),85.0,5607.75,2.83,61-70,6
2379-ENZGV,1,M,False,0,0,6,1,0,Fibra Óptica,0,1,0,0,1,0,Mensual,1,Cheque electrónico,84.85,523.5,2.83,0-10,2
2379-GYFLQ,0,M,False,0,0,46,1,1,Fibra Óptica,0,1,1,0,1,0,Anual,1,Tarjeta de crédito (automático),94.9,4422.95,3.16,41-50,4
2380-DAMQP,0,F,False,1,0,72,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,0,Cheque electrónico,115.15,8349.7,3.84,71+,7
2382-BCKQJ,1,F,False,0,1,62,1,1,Fibra Óptica,0,0,1,0,1,1,Anual,1,Cheque electrónico,100.15,6413.65,3.34,61-70,4
2384-OVPSA,0,F,True,0,0,38,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.2,735.9,0.67,31-40,0
2386-LAHRK,1,M,False,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensual,1,Cheque por Correo,53.5,53.5,1.78,0-10,1
2386-OWURY,0,F,False,0,0,58,1,0,Fibra Óptica,0,0,0,1,1,1,Mensual,1,Cheque electrónico,95.3,5817.7,3.18,51-60,3
2387-KDZQY,0,M,False,0,0,17,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Cheque por Correo,20.1,279.5,0.67,11-20,0
2388-LAESQ,0,F,True,1,0,72,1,1,Fibra Óptica,1,1,1,1,1,1,Bianual,1,Transferencia bancaria (automático),114.85,8317.95,3.83,71+,7
2391-IPLOP,0,M,False,1,1,50,1,1,DSL,0,0,1,1,1,0,Anual,1,Cheque electrónico,69.65,3442.15,2.32,51-60,4
2391-SOORI,1,M,False,0,1,4,1,0,DSL,1,0,0,0,0,0,Mensual,0,Cheque electrónico,49.35,219.65,1.64,0-10,1
2393-DIVAI,0,F,False,0,0,3,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,20.0,61.7,0.67,0-10,0
2397-BRLOM,1,M,True,1,1,8,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),80.45,583.45,2.68,0-10,1
2398-YPMUR,1,F,True,1,0,13,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.15,916.75,2.34,11-20,0
2400-FEQME,0,M,False,1,1,55,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.5,1177.95,0.68,51-60,0
2400-XIWIO,0,F,False,1,0,71,1,1,DSL,1,1,1,1,1,1,Bianual,0,Cheque electrónico,90.1,6310.9,3.0,71+,7
2402-TAIRZ,0,F,False,0,0,37,1,0,Fibra Óptica,0,1,1,0,0,0,Anual,0,Cheque electrónico,80.05,3019.1,2.67,31-40,2
2403-BCASL,1,M,True,1,1,41,1,1,Fibra Óptica,0,1,1,1,1,1,Anual,1,Cheque electrónico,111.95,4534.9,3.73,41-50,6
2404-JIBFC,0,F,False,1,1,55,1,1,DSL,1,0,1,1,1,1,Bianual,1,Transferencia bancaria (automático),85.1,4657.95,2.84,51-60,6
2405-LBMUW,0,F,False,1,1,61,0,-1,DSL,1,1,0,1,0,1,Anual,1,Transferencia bancaria (automático),50.7,3088.75,1.69,61-70,4
2408-PSJVE,0,M,False,1,1,44,1,0,DSL,0,1,1,1,0,0,Mensual,1,Cheque por Correo,61.9,2924.05,2.06,41-50,3
2408-TZMJL,1,M,False,1,0,59,1,1,Fibra Óptica,1,1,1,0,1,1,Anual,1,Cheque electrónico,110.15,6448.05,3.67,51-60,6
2408-WITXK,1,F,True,0,0,10,0,-1,DSL,0,0,0,0,0,1,Mensual,1,Cheque electrónico,34.7,329.8,1.16,11-20,1
2410-CIYFZ,0,M,False,0,1,2,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.4,42.9,0.68,0-10,0
2418-TPEUN,0,F,False,1,1,56,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Tarjeta de crédito (automático),19.8,1119.9,0.66,51-60,0
2419-FSORS,0,M,False,1,0,72,1,1,Fibra Óptica,0,1,1,1,1,1,Bianual,1,Cheque electrónico,108.4,7719.5,3.61,71+,6
2424-WVHPL,0,M,True,0,0,1,1,0,Fibra Óptica,0,0,0,1,0,0,Mensual,0,Cheque electrónico,74.7,74.7,2.49,0-10,1
2428-HYUNX,0,M,True,1,0,44,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Tarjeta de crédito (automático),19.35,847.25,0.64,41-50,0
2428-ZMCTB,0,M,False,0,0,10,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Tarjeta de crédito (automático),19.75,208.25,0.66,11-20,0
2429-AYKKO,0,M,False,0,0,72,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),19.85,1434.1,0.66,71+,0
2430-RRYUW,0,M,False,0,0,66,1,0,DSL,1,1,0,0,0,0,Anual,1,Cheque por Correo,54.8,3465.7,1.83,61-70,2
2430-USGXP,1,M,False,1,0,24,1,1,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,101.05,2391.8,3.37,21-30,4
2432-TFSMK,0,M,False,0,0,18,1,1,Fibra Óptica,0,0,1,0,1,0,Anual,1,Tarjeta de crédito (automático),89.6,1633.0,2.99,11-20,3
2433-KMEAS,1,M,False,0,0,22,1,1,DSL,1,0,0,0,0,0,Mensual,1,Cheque electrónico,54.45,1127.35,1.82,21-30,2
2434-EEVDB,0,F,False,1,0,64,1,1,Fibra Óptica,1,0,1,0,1,0,Bianual,1,Tarjeta de crédito (automático),94.6,5948.7,3.15,61-70,4
2436-QBZFP,0,F,False,1,1,22,0,-1,DSL,0,1,0,0,1,0,Mensual,0,Cheque electrónico,39.2,849.9,1.31,21-30,2
2439-LYPMQ,0,M,True,1,0,38,1,1,Fibra Óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,102.6,4009.2,3.42,31-40,5
2439-QKJUL,0,M,False,0,0,5,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.25,109.8,0.68,0-10,0
2446-BEGGB,1,F,True,0,0,6,1,1,Fibra Óptica,0,1,0,0,1,1,Mensual,1,Cheque electrónico,98.25,560.6,3.28,0-10,4
2446-PLQVO,1,M,False,0,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.3,70.3,2.34,0-10,0
2446-ZKVAF,0,M,False,1,0,18,1,1,DSL,0,1,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),56.8,1074.65,1.89,11-20,2
2450-ZKEED,0,F,False,0,0,11,1,0,DSL,0,0,1,1,0,0,Anual,0,Transferencia bancaria (automático),53.8,651.55,1.79,11-20,2
2451-YMUXS,0,M,True,0,0,67,1,1,DSL,1,1,0,1,0,0,Bianual,1,Transferencia bancaria (automático),64.55,4250.1,2.15,61-70,4
2452-KDRRH,0,M,True,0,0,67,1,1,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Tarjeta de crédito (automático),101.4,6841.05,3.38,61-70,4
2452-MRMZF,0,F,True,1,0,72,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Tarjeta de crédito (automático),25.7,1937.4,0.86,71+,1
2452-SNHFZ,0,F,False,0,0,47,1,0,Fibra Óptica,1,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),75.45,3545.1,2.52,41-50,1
2453-SAFNS,0,F,True,0,0,54,1,1,DSL,0,1,0,1,1,0,Anual,0,Cheque por Correo,72.1,3886.05,2.4,51-60,4
2454-RPBRZ,1,F,True,1,0,12,1,1,Fibra Óptica,0,1,1,0,1,0,Mensual,1,Cheque electrónico,98.1,1060.2,3.27,11-20,4
2455-USLMV,0,F,False,0,0,31,1,1,Fibra Óptica,1,0,1,0,0,0,Mensual,1,Tarjeta de crédito (automático),84.75,2613.4,2.82,31-40,3
2458-EOMRE,0,F,False,0,0,11,1,0,DSL,1,0,1,0,0,1,Mensual,0,Transferencia bancaria (automático),64.05,733.95,2.13,11-20,3
2460-FPSYH,1,F,True,0,0,40,0,-1,DSL,1,1,0,0,1,1,Mensual,1,Cheque electrónico,55.8,2109.35,1.86,41-50,4
2460-NGXBJ,0,M,True,1,1,11,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),75.2,775.3,2.51,11-20,1
2462-XIIJB,1,M,False,0,0,5,1,1,Fibra Óptica,0,0,1,0,1,0,Mensual,1,Cheque electrónico,92.5,452.7,3.08,0-10,3
2465-BLLEU,0,M,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,19.75,19.75,0.66,0-10,0
2466-FCCPT,0,F,False,1,1,20,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Transferencia bancaria (automático),19.7,395.6,0.66,21-30,0
2466-NEJOJ,0,M,False,1,1,8,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Tarjeta de crédito (automático),19.65,169.75,0.65,0-10,0
2468-SJFLM,0,M,False,0,0,1,1,0,Fibra Óptica,0,0,0,1,0,0,Mensual,1,Cheque por Correo,74.3,74.3,2.48,0-10,1
2469-DTSGX,0,F,True,0,0,72,1,1,Fibra Óptica,0,1,1,1,1,1,Bianual,0,Cheque electrónico,111.65,7943.45,3.72,71+,6
2472-OVKUP,1,M,False,1,0,6,1,0,Fibra Óptica,0,1,1,0,0,1,Mensual,1,Cheque electrónico,91.0,531.0,3.03,0-10,3
2474-BRUCM,1,M,True,1,0,40,1,1,Fibra Óptica,1,0,0,0,1,1,Mensual,0,Cheque electrónico,101.85,4086.3,3.4,41-50,4
2474-LCNUE,0,F,False,1,0,23,1,1,DSL,0,0,0,1,1,1,Mensual,1,Tarjeta de crédito (automático),73.65,1642.75,2.46,21-30,4
2475-MROZF,0,M,False,0,0,30,1,1,Fibra Óptica,1,1,1,1,0,0,Mensual,1,Tarjeta de crédito (automático),95.0,2852.4,3.17,31-40,5
2476-YGEFM,0,F,False,0,0,29,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),76.0,2215.25,2.53,21-30,1
2478-EEWWM,0,M,False,1,0,59,0,-1,DSL,0,0,0,0,1,1,Mensual,1,Cheque electrónico,44.3,2666.75,1.48,51-60,2
2479-BRAMR,1,M,True,1,0,41,1,1,Fibra Óptica,1,0,1,0,0,0,Mensual,1,Transferencia bancaria (automático),83.75,3273.55,2.79,41-50,3
2480-EJWYP,0,F,True,1,0,58,1,1,Fibra Óptica,0,1,0,0,1,1,Anual,1,Transferencia bancaria (automático),97.8,5458.8,3.26,51-60,4
2480-JZOSN,0,F,False,1,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,20.65,20.65,0.69,0-10,0
2480-SQIOB,0,M,False,1,1,4,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,44.8,169.65,1.49,0-10,0
2481-SBOYW,0,F,False,0,1,61,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Tarjeta de crédito (automático),25.0,1498.35,0.83,61-70,1
2482-CZGBB,1,M,False,0,0,10,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.0,740.0,2.33,11-20,0
2483-XSSMZ,0,F,False,0,0,39,1,0,DSL,1,0,0,0,0,0,Anual,1,Cheque electrónico,47.85,1886.4,1.6,31-40,1
2484-DGXPZ,1,F,False,1,1,31,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,19.55,658.95,0.65,31-40,0
2485-ITVKB,1,F,False,1,0,2,0,-1,DSL,0,0,0,0,0,1,Mensual,1,Cheque electrónico,35.1,68.75,1.17,0-10,1
2486-WYVVE,0,M,False,1,0,31,1,1,DSL,0,0,1,1,1,1,Anual,1,Cheque por Correo,79.3,2484.0,2.64,31-40,5
2495-INZWQ,1,M,False,0,0,4,0,-1,DSL,0,0,0,0,1,1,Mensual,1,Cheque electrónico,44.55,174.3,1.48,0-10,2
2495-KZNFB,0,F,False,0,0,33,1,1,Fibra Óptica,1,0,0,0,0,1,Mensual,1,Cheque electrónico,90.65,2989.6,3.02,31-40,3
2495-TTHBQ,0,F,False,0,1,4,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Cheque por Correo,20.4,84.75,0.68,0-10,0
2498-XLDZR,0,F,False,1,1,32,1,0,DSL,1,1,1,1,0,1,Bianual,0,Cheque por Correo,73.6,2316.85,2.45,31-40,5
2499-AJYUA,0,F,True,1,0,72,1,1,Fibra Óptica,0,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),110.8,7882.25,3.69,71+,6
2501-XWWTZ,0,M,False,0,0,11,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,0,Cheque electrónico,70.2,760.05,2.34,11-20,0
2504-DSHIH,0,M,True,1,0,23,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,0,Cheque electrónico,86.8,1975.85,2.89,21-30,2
2506-CLAKW,1,F,False,0,0,6,1,0,Fibra Óptica,1,1,1,1,0,1,Mensual,1,Transferencia bancaria (automático),98.15,567.45,3.27,0-10,5
2506-TNFCO,1,F,True,1,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.55,69.55,2.32,0-10,0
2507-QZPQS,0,M,False,0,0,15,1,1,Fibra Óptica,0,1,0,1,0,1,Mensual,0,Cheque electrónico,95.7,1451.1,3.19,11-20,4
2509-TFPJU,0,M,False,1,0,72,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),25.75,1864.2,0.86,71+,1
2511-ALLCS,0,F,False,1,1,35,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),24.3,821.6,0.81,31-40,1
2511-MORQY,0,M,False,1,1,50,1,1,DSL,0,0,1,0,0,0,Anual,0,Transferencia bancaria (automático),54.9,2614.1,1.83,51-60,2
2514-GINMM,1,M,False,0,0,1,1,0,Fibra Óptica,0,0,0,0,1,0,Mensual,1,Cheque electrónico,79.5,79.5,2.65,0-10,1
2516-VQRRV,1,F,True,0,0,2,1,1,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque por Correo,75.45,158.4,2.52,0-10,1
2516-XSJKX,0,F,False,1,1,41,1,0,DSL,1,1,0,1,1,1,Bianual,0,Cheque electrónico,78.45,3126.45,2.62,41-50,5
2519-ERQOJ,0,M,True,0,0,33,0,-1,DSL,0,0,1,1,1,1,Mensual,1,Cheque electrónico,54.6,1803.7,1.82,31-40,4
2519-FAKOD,1,M,False,0,1,38,1,1,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Transferencia bancaria (automático),99.25,3777.15,3.31,31-40,4
2519-LBNQL,0,M,True,1,0,60,1,1,Fibra Óptica,0,1,1,0,1,1,Anual,1,Cheque electrónico,104.35,6339.45,3.48,61-70,5
2519-TWKFS,0,M,False,1,1,25,1,1,DSL,0,0,0,1,0,0,Anual,1,Cheque por Correo,55.1,1466.1,1.84,21-30,2
2520-SGTTA,0,F,False,1,1,0,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.0,0.0,0.67,0-10,0
2521-NPUZR,0,M,False,1,0,70,1,0,Fibra Óptica,1,1,1,1,0,1,Bianual,0,Tarjeta de crédito (automático),101.0,7085.5,3.37,71+,5
2522-AHJXR,0,M,False,1,0,60,1,1,Fibra Óptica,1,0,1,1,1,1,Mensual,1,Transferencia bancaria (automático),109.45,6572.85,3.65,61-70,6
2522-WLNSF,0,F,True,1,0,34,1,0,DSL,0,0,1,1,1,0,Anual,0,Transferencia bancaria (automático),64.2,2106.3,2.14,31-40,3
2523-EWWZL,0,F,False,1,0,27,1,0,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,76.1,2093.4,2.54,21-30,1
2525-GVKQU,0,F,False,0,0,60,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.6,1093.0,0.69,61-70,0
2528-HFYZX,1,M,True,1,0,17,1,0,Fibra Óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,76.45,1233.4,2.55,11-20,1
2530-ENDWQ,1,F,False,1,0,71,1,1,Fibra Óptica,0,0,0,0,1,1,Bianual,1,Transferencia bancaria (automático),93.7,6585.35,3.12,71+,3
2530-FMFXO,0,M,False,1,1,56,1,1,Fibra Óptica,0,0,1,1,1,1,Bianual,1,Cheque electrónico,103.2,5873.75,3.44,51-60,5
2533-QVMSK,1,M,False,1,0,61,1,1,Fibra Óptica,0,1,0,1,1,0,Bianual,1,Cheque electrónico,94.1,5638.3,3.14,61-70,4
2533-TIBIX,0,M,False,1,1,15,0,-1,DSL,1,0,0,0,0,0,Mensual,1,Transferencia bancaria (automático),30.2,469.65,1.01,11-20,1
2535-PBCGC,0,F,False,1,0,70,0,-1,DSL,1,1,1,1,1,1,Bianual,0,Transferencia bancaria (automático),64.55,4504.9,2.15,71+,6
2538-OIMXF,0,F,False,0,1,1,0,-1,DSL,0,0,0,0,0,0,Mensual,0,Cheque por Correo,24.7,24.7,0.82,0-10,0
2541-YGPKE,0,M,False,1,1,42,1,0,DSL,1,0,0,1,0,1,Anual,0,Tarjeta de crédito (automático),63.7,2763.35,2.12,41-50,3
2542-HYGIQ,0,F,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Tarjeta de crédito (automático),19.95,19.95,0.66,0-10,0
2545-EBUPK,0,F,True,0,0,2,1,1,Fibra Óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,84.05,186.05,2.8,0-10,2
2545-LXYVJ,0,M,False,1,0,72,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Transferencia bancaria (automático),20.7,1492.1,0.69,71+,0
2546-KZAAT,0,M,False,1,0,52,1,0,DSL,1,1,0,0,1,1,Anual,1,Cheque por Correo,75.4,3865.45,2.51,51-60,4
2550-AEVRU,0,F,False,1,1,57,1,0,DSL,1,1,0,0,0,0,Anual,0,Cheque electrónico,53.45,3053.0,1.78,51-60,2
2550-QHZGP,0,M,False,0,0,7,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Cheque por Correo,19.5,128.6,0.65,0-10,0
2558-BUOZZ,0,M,False,0,0,47,1,1,Fibra Óptica,1,1,0,0,1,0,Anual,0,Transferencia bancaria (automático),94.8,4535.85,3.16,41-50,4
2560-PPCHE,0,F,False,0,0,65,1,1,Fibra Óptica,0,1,0,1,1,1,Anual,1,Transferencia bancaria (automático),105.05,6744.25,3.5,61-70,5
2560-QTSBS,0,F,False,1,1,72,1,1,No internet service,-1,-1,-1,-1,-1,-1,Anual,1,Transferencia bancaria (automático),23.3,1623.15,0.78,71+,1
2560-WBWXF,0,M,False,0,0,68,1,1,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Transferencia bancaria (automático),24.15,1498.85,0.8,61-70,1
2565-JSLRY,1,M,False,0,0,1,1,1,No internet service,-1,-1,-1,-1,-1,-1,Mensual,1,Cheque por Correo,24.05,24.05,0.8,0-10,1
2568-BRGYX,1,M,False,0,0,4,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.2,237.95,2.34,0-10,0
2568-OIADY,1,F,False,1,0,37,1,1,Fibra Óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,99.5,3762.0,3.32,31-40,4
2569-WGERO,0,F,False,0,0,72,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Transferencia bancaria (automático),21.15,1419.4,0.7,71+,0
2573-GYRUU,0,M,True,1,0,48,1,1,Fibra Óptica,0,0,1,0,0,1,Mensual,1,Tarjeta de crédito (automático),91.05,4370.75,3.03,41-50,3
2575-GFSOE,1,F,False,1,1,7,1,0,Fibra Óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.0,506.9,2.3,0-10,0
2576-HXMPA,0,F,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Tarjeta de crédito (automático),19.55,19.55,0.65,0-10,0
2577-GVSIL,0,M,False,1,1,35,1,1,DSL,0,0,0,1,1,1,Anual,1,Transferencia bancaria (automático),73.45,2661.1,2.45,31-40,4
2578-JQPHZ,0,M,False,0,0,44,1,0,Fibra Óptica,0,0,1,1,1,1,Bianual,0,Transferencia bancaria (automático),100.1,4378.35,3.34,41-50,4
2580-ASVVY,0,F,False,1,0,37,0,-1,DSL,1,0,0,1,1,0,Bianual,0,Cheque electrónico,45.4,1593.1,1.51,31-40,3
2580-ATZSQ,0,F,False,1,1,65,1,0,DSL,1,1,1,0,0,0,Anual,0,Transferencia bancaria (automático),61.35,3874.1,2.04,61-70,3
2581-VKIRT,0,F,False,1,1,59,1,1,DSL,1,1,0,1,0,0,Anual,0,Cheque por Correo,65.5,3801.3,2.18,51-60,4
2582-FFFZR,0,F,False,0,0,22,0,-1,DSL,0,0,1,0,1,1,Mensual,1,Cheque electrónico,50.6,1073.3,1.69,21-30,3
2585-KTFRE,0,M,False,0,1,1,1,0,DSL,1,1,0,1,0,1,Mensual,1,Transferencia bancaria (automático),70.45,70.45,2.35,0-10,4
2586-CWXVV,0,M,False,1,0,54,0,-1,DSL,0,1,0,0,0,0,Mensual,0,Cheque electrónico,30.4,1621.35,1.01,51-60,1
2587-EKXTS,0,M,False,0,0,44,1,1,Fibra Óptica,1,1,1,0,1,1,Mensual,1,Cheque electrónico,111.5,4915.15,3.72,41-50,6
2587-YNLES,0,F,False,1,1,6,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Cheque por Correo,20.1,100.35,0.67,0-10,0
2589-AYCRP,0,F,False,0,0,50,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Transferencia bancaria (automático),19.75,989.05,0.66,51-60,0
2592-HODOV,0,M,False,0,0,13,1,0,No internet service,-1,-1,-1,-1,-1,-1,Anual,0,Tarjeta de crédito (automático),19.3,259.65,0.64,11-20,0
2592-SEIFQ,1,M,False,0,0,3,0,-1,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,24.75,66.95,0.82,0-10,0
2592-YKDIF,0,F,False,0,0,1,1,0,No internet service,-1,-1,-1,-1,-1,-1,Mensual,0,Cheque por Correo,20.35,20.35,0.68,0-10,0
2595-KIWPV,0,M,False,0,1,27,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,0,Tarjeta de crédito (automático),19.7,509.3,0.66,21-30,0
2599-CIPQE,0,M,False,1,1,71,1,0,Fibra Óptica,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),109.3,7782.85,3.64,71+,6
2599-CZABP,0,M,False,1,0,14,1,0,DSL,0,0,0,0,0,0,Anual,0,Cheque electrónico,44.6,641.25,1.49,11-20,0
2603-HVKCG,0,M,False,0,0,31,1,0,Fibra Óptica,0,1,1,0,1,1,Mensual,1,Cheque electrónico,101.4,3143.65,3.38,31-40,4
2604-IJPDU,0,F,False,1,0,20,1,0,Fibra Óptica,1,1,0,1,1,0,Mensual,1,Cheque electrónico,96.55,1901.65,3.22,21-30,4
2604-XVDAM,0,F,False,0,0,12,1,0,DSL,0,0,0,0,0,0,Mensual,0,Transferencia bancaria (automático),43.8,540.95,1.46,11-20,0
2606-PKWJB,0,M,False,0,1,40,0,-1,DSL,1,1,0,1,0,0,Anual,0,Cheque por Correo,40.25,1564.05,1.34,41-50,3
2606-RMDHZ,1,M,False,0,0,6,0,-1,DSL,0,1,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),30.5,208.7,1.02,0-10,1
2607-DHDAK,0,M,False,1,1,72,1,0,No internet service,-1,-1,-1,-1,-1,-1,Bianual,1,Tarjeta de crédito (automático),19.8,1414.65,0.66,71+,0
2607-FBDFF,0,M,False,0,0,1,1,0,DSL,0,0,0,1,0,0,Mensual,0,Tarjeta de crédito (automático),49.0,49.0,1.63,0-10,1
